Date,Time,DateTime,tempC,I,K,GPP,ER,NEP,FCO2,Chlorophyll_RFU,Cond_¦ÌS_cm,Depth_m,fDOM_QSU,fDOM_RFU,nLF_Cond_¦ÌS_cm,ODO_per_sat,ODO_per_local,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_¦ÌS_cm,TAL_PC_RFU,TDS_mg_L,Turbidity_FNU,pH,Vertical_Position_m,Light_lux
7/3/2022,7:03:08,7/3/2022 7:03,21.954,39.04835905,0.020071377,0.011838598,0.050418759,-0.038580161,-0.053047722,0.25,236.2,0.362,31.13,10.37,252.2,63.9,65,5.59,0.209,0.12,250.8,0.03,163,-1.63,7.63,0.364,946.56
7/3/2022,7:08:08,7/3/2022 7:08,21.952,41.83076183,0.020070421,0.012682161,0.05041177,-0.03772961,-0.051878214,0.26,235.9,0.362,31.19,10.4,251.9,65.1,66.2,5.7,0.21,0.12,250.5,0.05,163,-1.06,7.64,0.361,1050.24
7/3/2022,7:13:08,7/3/2022 7:13,21.957,49.06500907,0.020072811,0.014875424,0.050429244,-0.03555382,-0.048886502,0.26,235.7,0.362,31.11,10.37,251.7,66.1,67.2,5.78,0.21,0.12,250.3,0.05,163,-1.22,7.64,0.361,1118.4
7/3/2022,7:18:08,7/3/2022 7:18,21.966,79.8963999,0.020077113,0.024222819,0.050460712,-0.026237893,-0.036077103,0.28,235.3,0.363,31.21,10.4,251.3,66.8,67.9,5.84,0.211,0.12,249.9,0.02,162,-1.08,7.65,0.362,1212.48
7/3/2022,7:23:08,7/3/2022 7:23,21.968,85.81640582,0.02007807,0.026017634,0.050467707,-0.024450074,-0.033618851,0.3,235.2,0.364,31.15,10.38,251.2,67.4,68.5,5.89,0.213,0.12,249.7,0.04,162,-1.28,7.65,0.367,1305.6
7/3/2022,7:28:08,7/3/2022 7:28,21.986,78.66503867,0.020086678,0.023849498,0.05053071,-0.026681213,-0.036686668,0.25,235,0.364,31.2,10.4,250.9,68,69.1,5.95,0.213,0.12,249.5,0.03,162,-0.88,7.65,0.367,1408
7/3/2022,7:33:08,7/3/2022 7:33,21.993,51.55141155,0.020090027,0.015629246,0.050555233,-0.034925987,-0.048023232,0.27,234.9,0.365,31.17,10.39,250.8,68.6,69.8,6,0.214,0.12,249.4,0.04,162,-1.29,7.66,0.363,1523.2
7/3/2022,7:38:08,7/3/2022 7:38,22.007,72.15303215,0.020096726,0.021875201,0.050604314,-0.028729112,-0.039502529,0.29,234.5,0.366,31.11,10.37,250.4,69.6,70.7,6.09,0.215,0.12,249,0.04,162,-1.11,7.66,0.366,1665.28
7/3/2022,7:43:08,7/3/2022 7:43,22.02,74.97095497,0.020102949,0.022729533,0.050649931,-0.027920398,-0.038390547,0.29,234.6,0.367,31.05,10.35,250.5,69.3,70.5,6.07,0.217,0.12,249.1,0.05,162,-1.46,7.66,0.369,2110.72
7/3/2022,7:48:08,7/3/2022 7:48,22.04,80.46472046,0.020112526,0.024395121,0.050720192,-0.026325071,-0.036196973,0.29,234.5,0.366,30.99,10.33,250.4,70.3,71.5,6.15,0.216,0.12,249,0.01,162,-1.29,7.66,0.366,2261.12
7/3/2022,7:53:08,7/3/2022 7:53,22.06,82.95112295,0.020122107,0.025148943,0.050790551,-0.025641607,-0.03525721,0.28,234.5,0.367,30.92,10.31,250.3,70.6,71.8,6.18,0.217,0.12,248.9,0.04,162,-1.68,7.67,0.369,2652.16
7/3/2022,7:58:08,7/3/2022 7:58,22.07,102.2029822,0.0201269,0.030985681,0.050825767,-0.019840086,-0.027280118,0.22,234.3,0.367,30.76,10.25,250.1,71.1,72.3,6.22,0.217,0.12,248.7,0.03,162,-1.6,7.67,0.369,4318.72
7/3/2022,8:08:08,7/3/2022 8:08,22.12,120.2945203,0.020150879,0.036470635,0.051002213,-0.014531578,-0.01998092,0.27,233.9,0.367,30.72,10.24,249.7,72.4,73.7,6.33,0.217,0.12,248.3,0.03,161,-1.58,7.68,0.37,4638.72
7/3/2022,8:13:08,7/3/2022 8:13,22.152,113.995634,0.020166241,0.034560952,0.05111546,-0.016554508,-0.022762448,0.26,233.9,0.367,30.61,10.2,249.6,73.3,74.6,6.41,0.217,0.12,248.2,0.03,161,-1.28,7.68,0.366,4252.16
7/3/2022,8:18:08,7/3/2022 8:18,22.19,144.8270248,0.020184499,0.043908347,0.051250267,-0.00734192,-0.01009514,0.26,233.6,0.367,30.49,10.16,249.2,74.7,75.9,6.53,0.216,0.12,247.9,0.03,161,-1.7,7.69,0.366,2786.56
7/3/2022,8:23:08,7/3/2022 8:23,22.235,176.1320161,0.020206141,0.053399327,0.051410367,0.00198896,0.00273482,0.27,233.6,0.366,30.37,10.12,249.1,75.5,76.8,6.6,0.216,0.12,247.7,0.03,161,-1.46,7.69,0.365,3900.16
7/3/2022,8:28:08,7/3/2022 8:28,22.272,166.2811263,0.020223953,0.050412755,0.051542379,-0.001129624,-0.001553233,0.29,233.6,0.367,30.3,10.1,249.1,75.6,76.9,6.61,0.217,0.12,247.7,0.04,161,-1.71,7.69,0.371,4052.48
7/3/2022,8:33:08,7/3/2022 8:33,22.325,187.4984275,0.020249494,0.056845371,0.051732069,0.005113302,0.007030791,0.27,233.4,0.367,30.2,10.06,248.8,76.7,77.9,6.69,0.217,0.12,247.4,0.05,161,-1.68,7.7,0.37,4349.44
7/3/2022,8:38:08,7/3/2022 8:38,22.379,185.9355459,0.020275551,0.05637154,0.051926055,0.004445485,0.006112541,0.28,233.5,0.367,30.06,10.02,248.8,76.8,78.1,6.71,0.217,0.12,247.4,0.08,161,-1.32,7.7,0.369,4483.84
7/3/2022,8:43:08,7/3/2022 8:43,22.46,243.9042439,0.0203147,0.073946365,0.0522184,0.021727965,0.029875952,0.27,233.4,0.368,30,10,248.5,78.1,79.4,6.82,0.218,0.12,247.2,0.04,161,-1.7,7.7,0.37,5524.48
7/3/2022,8:48:08,7/3/2022 8:48,22.5,161.3083213,0.02033406,0.048905111,0.052363374,-0.003458264,-0.004755112,0.26,233.3,0.368,29.92,9.97,248.3,79.2,80.6,6.91,0.219,0.12,247,0.03,161,-1.44,7.71,0.371,5245.44
7/3/2022,8:53:08,7/3/2022 8:53,22.559,490.0817701,0.02036265,0.14858194,0.052577946,0.096003993,0.132005491,0.28,233.2,0.367,29.77,9.92,248.1,80.1,81.5,6.98,0.217,0.12,246.7,0.03,160,-1.53,7.72,0.367,6502.4
7/3/2022,8:58:08,7/3/2022 8:58,22.597,238.6946387,0.020381085,0.072366928,0.052716611,0.019650318,0.027019187,0.26,233.2,0.368,29.7,9.9,248,81.4,82.7,7.09,0.218,0.12,246.7,0.05,160,-1.65,7.73,0.367,6161.92
7/3/2022,9:03:08,7/3/2022 9:03,22.655,282.8342028,0.020409256,0.085749067,0.052928961,0.032820105,0.045127645,0.25,233.2,0.369,29.53,9.84,247.7,81.7,83.1,7.12,0.219,0.12,246.5,0.03,160,-1.73,7.73,0.367,7828.48
7/3/2022,9:08:08,7/3/2022 9:08,22.692,108.4071484,0.020427247,0.032866647,0.053064873,-0.020198227,-0.027772562,0.28,233.3,0.369,29.38,9.79,247.6,82.6,84,7.18,0.22,0.12,246.4,0.01,160,-1.43,7.73,0.368,9520.64
7/3/2022,9:13:08,7/3/2022 9:13,22.744,188.6350686,0.020452558,0.057189975,0.053256475,0.003933501,0.005408563,0.25,233.4,0.368,29.21,9.73,247.5,83.2,84.6,7.23,0.219,0.12,246.3,0.06,160,-1.7,7.74,0.367,8988.16
7/3/2022,9:18:08,7/3/2022 9:18,22.773,154.7726348,0.020466688,0.046923635,0.05336363,-0.006439994,-0.008854992,0.24,233.3,0.368,29.06,9.68,247.1,84.6,86.1,7.35,0.219,0.12,245.9,0.02,160,-1.34,7.75,0.367,10135.04
7/3/2022,9:23:08,7/3/2022 9:23,22.834,225.0549451,0.020496441,0.068231675,0.053589729,0.014641947,0.020132677,0.26,233.4,0.368,29.04,9.68,246.9,85.8,87.3,7.45,0.219,0.12,245.7,0.01,160,-1.53,7.75,0.367,10050.56
7/3/2022,9:28:08,7/3/2022 9:28,22.871,166.6600067,0.020514508,0.050527623,0.053727337,-0.003199714,-0.004399607,0.23,233.3,0.369,28.75,9.58,246.4,87.9,89.4,7.61,0.22,0.12,245.2,0,159,-1.5,7.77,0.371,13184
7/3/2022,9:33:08,7/3/2022 9:33,22.983,421.5044215,0.020569298,0.127790806,0.05414604,0.073644767,0.101261554,0.25,233.5,0.37,28.6,9.53,246.3,88.3,89.8,7.65,0.221,0.12,245.2,0.01,159,-1.73,7.78,0.372,8719.36
7/3/2022,9:38:08,7/3/2022 9:38,23.043,606.966367,0.020598709,0.184018761,0.054371685,0.129647076,0.178264729,0.24,233.6,0.37,28.5,9.5,246.2,89.5,91,7.74,0.222,0.12,245.1,-0.03,159,-1.42,7.78,0.372,26490.88
7/3/2022,9:43:08,7/3/2022 9:43,23.139,464.5073445,0.020645855,0.14082834,0.054734675,0.086093665,0.118378789,0.25,233.5,0.37,28.41,9.47,245.9,91.2,92.7,7.88,0.221,0.12,244.8,0.03,159,-1.61,7.79,0.372,12902.4
7/3/2022,9:48:08,7/3/2022 9:48,23.243,729.5341695,0.020697051,0.221178604,0.05513065,0.166047955,0.228315938,0.22,233.6,0.37,28.25,9.42,245.6,91.5,93.1,7.9,0.221,0.12,244.5,-0.01,159,-1.62,7.79,0.372,15288.32
7/3/2022,9:53:08,7/3/2022 9:53,23.31,229.98039,0.020730101,0.069724961,0.055387265,0.014337696,0.019714333,0.23,233.5,0.37,28.25,9.42,245.3,93,94.6,8.02,0.221,0.12,244.3,0.01,159,-1.84,7.81,0.372,5859.84
7/3/2022,9:58:08,7/3/2022 9:58,23.383,741.2794613,0.02076617,0.224739517,0.05566822,0.169071297,0.232473033,0.26,233.6,0.37,28.12,9.37,245.2,94.1,95.7,8.1,0.221,0.12,244.1,-0.02,159,-1.5,7.82,0.372,10196.48
7/3/2022,10:03:08,7/3/2022 10:03,23.476,814.971695,0.020812212,0.24708137,0.056028215,0.191053155,0.262698089,0.26,233.6,0.369,28.05,9.35,245,94.7,96.3,8.15,0.22,0.12,244,-0.04,159,-0.98,7.82,0.367,8366.08
7/3/2022,10:08:08,7/3/2022 10:08,23.542,760.4129204,0.020844949,0.230540358,0.056285106,0.174255252,0.239600971,0.25,233.7,0.369,27.87,9.29,244.8,95.8,97.5,8.24,0.22,0.12,243.8,-0.04,158,-1.71,7.84,0.367,12165.12
7/3/2022,10:13:08,7/3/2022 10:13,23.588,335.4985755,0.020867796,0.101715738,0.056464848,0.04525089,0.062219974,0.26,233.7,0.368,27.85,9.28,244.6,96.7,98.3,8.31,0.219,0.12,243.6,0.01,158,-1.83,7.84,0.367,9008.64
7/3/2022,10:18:08,7/3/2022 10:18,23.623,365.6195656,0.020885197,0.110847756,0.056601992,0.054245763,0.074587924,0.26,234,0.368,27.63,9.21,244.3,97.8,99.4,8.39,0.219,0.11,243.3,-0.02,158,-1.52,7.85,0.367,22784
7/3/2022,10:23:08,7/3/2022 10:23,23.63,585.7490657,0.020888679,0.177586145,0.056629461,0.120956684,0.16631544,0.26,234.1,0.369,27.54,9.18,244.1,98.9,100.6,8.47,0.219,0.11,243.2,0,158,-1.62,7.85,0.367,32808.96
7/3/2022,10:28:08,7/3/2022 10:28,23.667,379.3539794,0.020907092,0.115011726,0.056774875,0.05823685,0.080075669,0.27,234.5,0.369,27.27,9.09,244,100.6,102.3,8.61,0.22,0.11,243.2,-0.01,158,-1.4,7.86,0.371,25108.48
7/3/2022,10:33:08,7/3/2022 10:33,23.685,216.7195767,0.020916056,0.065704576,0.056845752,0.008858824,0.012180883,0.27,234.8,0.369,27.1,9.03,243.7,101,102.7,8.62,0.219,0.11,242.9,0.02,158,-0.56,7.86,0.371,39434.24
7/3/2022,10:38:08,7/3/2022 10:38,23.733,356.8105968,0.020939979,0.108177071,0.05703519,0.051141881,0.070320087,0.23,235,0.369,26.9,8.97,243.6,102.1,103.8,8.7,0.219,0.11,242.8,0,158,-1.9,7.88,0.369,12431.36
7/3/2022,10:43:08,7/3/2022 10:43,23.787,240.8732009,0.020966924,0.07302742,0.057249063,0.015778358,0.021695242,0.23,234.7,0.368,26.94,8.98,242.9,103.6,105.4,8.82,0.219,0.11,242.2,-0.04,157,-1.3,7.89,0.367,40069.12
7/3/2022,10:48:08,7/3/2022 10:48,23.91,695.6243756,0.021028429,0.210897906,0.057739215,0.153158691,0.2105932,0.23,235.1,0.369,26.79,8.93,242.9,105.1,106.8,8.93,0.22,0.11,242.2,-0.02,157,-1.72,7.9,0.368,44052.48
7/3/2022,10:53:08,7/3/2022 10:53,23.963,414.4951345,0.021054987,0.125665746,0.057951711,0.067714035,0.093106798,0.25,235.2,0.369,26.67,8.89,242.6,105.4,107.1,8.94,0.22,0.11,242,-0.06,157,-1.75,7.91,0.368,41103.36
7/3/2022,10:58:08,7/3/2022 10:58,24.092,647.5065675,0.021119768,0.196309652,0.058472191,0.137837461,0.189526509,0.25,235.4,0.369,26.44,8.81,242.6,106.2,108,9,0.22,0.11,242,-0.04,157,-1.89,7.92,0.368,18135.04
7/3/2022,11:03:08,7/3/2022 11:03,24.127,292.4956525,0.021137379,0.088678204,0.058614211,0.030063993,0.041337991,0.22,235.3,0.37,26.51,8.84,242.3,106.6,108.4,9.03,0.221,0.11,241.7,-0.07,157,-1.94,7.93,0.368,19763.2
7/3/2022,11:08:08,7/3/2022 11:08,24.159,266.6370666,0.021153493,0.080838454,0.05874436,0.022094094,0.03037938,0.29,235.4,0.371,26.44,8.81,242.3,107.4,109.2,9.1,0.223,0.11,241.7,-0.05,157,-1.76,7.94,0.372,31662.08
7/3/2022,11:13:08,7/3/2022 11:13,24.323,660.956821,0.02123627,0.200387471,0.059415921,0.14097155,0.193835881,0.26,235.4,0.371,26.44,8.81,242.1,107.9,109.7,9.14,0.223,0.11,241.5,-0.09,157,-1.82,7.94,0.37,20505.6
7/3/2022,11:18:08,7/3/2022 11:18,24.303,218.3298183,0.021226158,0.066192766,0.059333614,0.006859152,0.009431334,0.26,235.3,0.373,26.46,8.82,242,108,109.8,9.14,0.226,0.11,241.4,-0.04,157,-1.72,7.95,0.376,11714.56
7/3/2022,11:23:08,7/3/2022 11:23,24.363,443.1006031,0.021256508,0.13433829,0.059580878,0.074757412,0.102791442,0.23,235.5,0.373,26.36,8.78,242,108,109.9,9.14,0.226,0.11,241.4,-0.06,157,-1.47,7.95,0.375,19287.04
7/3/2022,11:28:08,7/3/2022 11:28,24.438,584.6124246,0.021294508,0.177241541,0.059891407,0.117350133,0.161356433,0.25,235.7,0.374,26.25,8.75,241.9,109.6,111.5,9.26,0.227,0.11,241.3,-0.01,157,-1.88,7.96,0.376,13020.16
7/3/2022,11:33:08,7/3/2022 11:33,24.5,252.3343323,0.021325972,0.076502182,0.060149333,0.016352848,0.022485166,0.24,236.1,0.373,26.11,8.7,241.6,110,111.9,9.27,0.226,0.11,241.1,-0.1,157,-1.79,7.97,0.376,37601.28
7/3/2022,11:38:08,7/3/2022 11:38,24.646,878.6235986,0.021400248,0.266379218,0.060761103,0.205618114,0.282724907,0.26,236.2,0.373,25.96,8.65,241.5,110.5,112.3,9.3,0.226,0.11,241,-0.07,157,-1.85,7.97,0.376,22405.12
7/3/2022,11:43:08,7/3/2022 11:43,24.763,795.6487956,0.021459958,0.241223095,0.061255845,0.179967249,0.247454968,0.25,236.8,0.373,25.77,8.59,241.4,111.6,113.5,9.38,0.226,0.11,241,-0.04,157,-1.68,7.98,0.372,35000.32
7/3/2022,11:48:08,7/3/2022 11:48,24.915,760.6023606,0.021537779,0.230597792,0.061904608,0.168693183,0.231953127,0.22,236.8,0.373,25.75,8.58,241.3,112.5,114.4,9.45,0.226,0.11,240.9,-0.1,157,-1.79,7.99,0.372,15810.56
7/3/2022,11:53:08,7/3/2022 11:53,24.948,268.3420283,0.021554711,0.08135536,0.062046364,0.019308997,0.026549871,0.23,236.7,0.374,25.88,8.62,240.9,113.6,115.5,9.53,0.226,0.11,240.5,-0.09,156,-1.36,8,0.372,14412.8
7/3/2022,11:58:08,7/3/2022 11:58,25.115,845.2821253,0.021640604,0.256270821,0.062768724,0.193502097,0.266065384,0.21,237.1,0.374,25.64,8.55,240.5,114.1,116,9.54,0.227,0.11,240.2,-0.09,156,0,8.01,0.376,35727.36
7/3/2022,12:08:08,7/3/2022 12:08,25.312,566.2367262,0.021742367,0.171670436,0.063631669,0.108038767,0.148553304,0.25,237.1,0.374,25.58,8.52,240.6,115.1,117,9.63,0.227,0.11,240.3,-0.09,156,-1.86,8.02,0.376,11801.6
7/3/2022,12:13:08,7/3/2022 12:13,25.43,780.1147001,0.021803551,0.236513501,0.064154231,0.17235927,0.236993997,0.21,237.1,0.373,25.55,8.52,240.4,115.3,117.3,9.64,0.226,0.11,240.1,-0.12,156,-1.94,8.03,0.375,23951.36
7/3/2022,12:18:08,7/3/2022 12:18,25.539,809.6673697,0.021860221,0.245473216,0.064640749,0.180832468,0.248644643,0.25,237.4,0.372,25.47,8.49,240.3,116.2,118.1,9.69,0.224,0.11,240,-0.08,156,-1.98,8.04,0.37,31600.64
7/3/2022,12:23:08,7/3/2022 12:23,25.667,796.7854368,0.021926957,0.241567699,0.065216784,0.176350915,0.242482508,0.22,237.4,0.372,25.26,8.42,240,117,119,9.76,0.225,0.11,239.7,-0.08,156,-1.88,8.05,0.375,13639.68
7/3/2022,12:28:08,7/3/2022 12:28,25.775,843.7666038,0.021983425,0.255811349,0.065706806,0.190104543,0.261393747,0.21,237.8,0.372,25.09,8.36,239.6,117.2,119.2,9.74,0.224,0.11,239.5,-0.14,156,-2.04,8.05,0.374,47493.12
7/3/2022,12:33:08,7/3/2022 12:33,25.884,796.4065564,0.022040562,0.241452831,0.066205097,0.175247734,0.240965634,0.22,238.3,0.37,24.82,8.27,239.5,118.2,120.2,9.81,0.221,0.11,239.4,-0.09,156,-1.95,8.06,0.369,43008
7/3/2022,12:38:08,7/3/2022 12:38,25.862,198.1544382,0.022029018,0.060076037,0.066104221,-0.006028184,-0.008288753,0.19,238.9,0.369,24.64,8.21,239.4,119.5,121.5,9.88,0.22,0.11,239.3,-0.12,156,-1.93,8.07,0.367,41113.6
7/3/2022,12:43:08,7/3/2022 12:43,25.946,185.5566656,0.022073128,0.056256672,0.066490213,-0.010233542,-0.01407112,0.2,239,0.37,24.63,8.21,239.2,120.3,122.4,9.95,0.221,0.11,239.2,-0.11,155,-2.03,8.09,0.372,14504.96
7/3/2022,12:48:08,7/3/2022 12:48,26.111,755.4874755,0.022160032,0.229047072,0.067254987,0.161792085,0.222464117,0.23,239.4,0.368,24.48,8.16,238.9,121.3,123.4,10,0.218,0.11,238.9,-0.11,155,-1.89,8.1,0.37,45690.88
7/3/2022,12:53:08,7/3/2022 12:53,26.218,729.7236097,0.02221657,0.221236038,0.067755626,0.153480413,0.211035567,0.23,239.2,0.367,24.58,8.19,238.3,122.1,124.1,10.05,0.217,0.11,238.4,-0.11,155,-1.9,8.11,0.369,44257.28
7/3/2022,12:58:08,7/3/2022 12:58,26.338,694.4877345,0.022280149,0.210553301,0.068321525,0.142231776,0.195568692,0.22,240,0.366,24.43,8.14,238.4,123,125,10.1,0.215,0.11,238.5,-0.12,155,-1.76,8.12,0.368,30607.36
7/3/2022,13:03:08,7/3/2022 13:03,26.472,689.7517298,0.022351361,0.20911745,0.068959034,0.140158416,0.192717822,0.24,240.4,0.364,24.24,8.08,238.2,123.7,125.8,10.13,0.213,0.11,238.4,-0.11,155,-1.21,8.13,0.363,42168.32
7/3/2022,13:08:08,7/3/2022 13:08,26.537,364.3882044,0.022385986,0.110474434,0.069270412,0.041204022,0.05665553,0.22,240.9,0.365,24.01,8,238.2,124.6,126.7,10.19,0.214,0.11,238.4,-0.15,155,-1.76,8.13,0.364,43765.76
7/3/2022,13:13:08,7/3/2022 13:13,26.612,692.7827728,0.022426005,0.210036395,0.069631442,0.140404953,0.19305681,0.23,241.1,0.365,23.94,7.98,237.8,125.3,127.5,10.23,0.214,0.11,238.1,-0.15,155,-1.91,8.14,0.364,43069.44
7/3/2022,13:18:08,7/3/2022 13:18,26.709,676.3014763,0.022477868,0.205039631,0.070101167,0.134938464,0.185540388,0.2,241.5,0.366,23.69,7.9,237.6,126,128.1,10.26,0.216,0.11,238,-0.2,155,-1.61,8.15,0.369,45608.96
7/3/2022,13:23:08,7/3/2022 13:23,26.821,624.7737448,0.022537901,0.189417564,0.070647472,0.118770092,0.163308876,0.24,241.9,0.365,23.7,7.9,237.4,126.4,128.5,10.27,0.214,0.11,237.9,-0.17,155,-1.47,8.15,0.367,43048.96
7/3/2022,13:28:08,7/3/2022 13:28,26.941,651.2953713,0.022602399,0.197458333,0.071237524,0.12622081,0.173553613,0.24,241.8,0.365,23.64,7.88,237.4,126.3,128.4,10.27,0.214,0.11,237.8,-0.19,155,-1.93,8.16,0.367,10711.04
7/3/2022,13:33:08,7/3/2022 13:33,26.973,181.3416213,0.02261963,0.054978764,0.071395702,-0.016416938,-0.02257329,0.22,242.1,0.364,23.66,7.88,237.4,126.8,128.9,10.29,0.212,0.11,237.8,-0.15,155,-2.09,8.16,0.363,10030.08
7/3/2022,13:38:08,7/3/2022 13:38,27.043,95.71465571,0.022657368,0.029018564,0.071742941,-0.042724377,-0.058746019,0.21,242.7,0.361,23.47,7.82,237.1,127,129.1,10.28,0.209,0.11,237.7,-0.18,154,-2.08,8.16,0.364,40837.12
7/3/2022,13:43:08,7/3/2022 13:43,27.152,600.5254005,0.022716258,0.182066003,0.072287008,0.109778994,0.150946117,0.18,243.1,0.361,23.51,7.84,237,127.7,129.8,10.31,0.209,0.11,237.6,-0.19,154,-1.91,8.16,0.36,39444.48
7/3/2022,13:48:08,7/3/2022 13:48,27.226,568.3205683,0.022756325,0.172302211,0.072658725,0.099643486,0.137009793,0.23,243.5,0.36,23.33,7.78,236.8,127.5,129.6,10.27,0.207,0.11,237.5,-0.21,154,-2.1,8.16,0.362,37539.84
7/3/2022,13:53:08,7/3/2022 13:53,27.341,559.6063196,0.022818731,0.169660243,0.073240189,0.096420055,0.132577575,0.2,244.1,0.359,23.18,7.72,236.8,127.6,129.8,10.26,0.205,0.11,237.5,-0.15,154,-1.57,8.16,0.358,37283.84
7/3/2022,13:58:08,7/3/2022 13:58,27.383,520.5816406,0.022841566,0.157828825,0.073453707,0.084375117,0.116015787,0.25,244.3,0.358,23.26,7.75,236.6,128.2,130.4,10.3,0.205,0.11,237.3,-0.25,154,-2.08,8.17,0.36,19696.64
7/3/2022,14:03:08,7/3/2022 14:03,27.385,128.1562882,0.022842654,0.038854149,0.073463891,-0.034609742,-0.047588395,0.18,244.6,0.357,23.3,7.77,236.5,127.5,129.7,10.23,0.203,0.11,237.3,-0.25,154,-2.1,8.17,0.356,37447.68
7/3/2022,14:08:08,7/3/2022 14:08,27.468,519.6344396,0.022887849,0.157541655,0.073887736,0.083653919,0.115024139,0.21,244.8,0.356,22.94,7.65,236.2,127.6,129.8,10.22,0.202,0.11,237,-0.17,154,-2.11,8.17,0.359,36556.8
7/3/2022,14:13:08,7/3/2022 14:13,27.546,471.5166315,0.022930402,0.142953401,0.074288276,0.068665125,0.094414546,0.22,245.4,0.356,22.95,7.65,236.3,128.1,130.3,10.23,0.202,0.11,237.1,-0.24,154,-2.28,8.18,0.36,33771.52
7/3/2022,14:18:08,7/3/2022 14:18,27.612,168.6964887,0.022966471,0.05114504,0.074628891,-0.023483851,-0.032290295,0.23,245.7,0.356,22.79,7.59,236,128.7,130.8,10.26,0.202,0.11,236.9,-0.19,154,-2.2,8.18,0.355,35205.12
7/3/2022,14:23:08,7/3/2022 14:23,27.577,144.5902246,0.022947337,0.043836554,0.074448068,-0.030611514,-0.042090831,0.19,245.8,0.355,22.71,7.57,235.9,129,131.2,10.28,0.2,0.11,236.8,-0.23,154,-2.02,8.19,0.358,9802.24
7/3/2022,14:28:08,7/3/2022 14:28,27.534,130.1927702,0.022923851,0.039471565,0.074226514,-0.034754949,-0.047788055,0.2,245.9,0.354,22.8,7.6,235.7,129.7,131.9,10.32,0.198,0.11,236.7,-0.25,154,-2.09,8.2,0.356,5173.76
7/3/2022,14:33:08,7/3/2022 14:33,27.483,149.2788693,0.022896026,0.045258047,0.073964595,-0.028706547,-0.039471502,0.22,246.5,0.351,22.92,7.64,235.7,127.6,129.7,10.13,0.194,0.11,236.8,-0.22,154,-2.19,8.18,0.354,32460.8
7/3/2022,14:38:08,7/3/2022 14:38,27.461,129.8138898,0.022884034,0.039356697,0.073851895,-0.034495199,-0.047430898,0.17,246.7,0.35,22.77,7.59,235.6,129.3,131.5,10.26,0.193,0.11,236.6,-0.25,154,-2.16,8.19,0.353,30720
7/3/2022,14:43:08,7/3/2022 14:43,27.424,112.0538721,0.022863879,0.033972253,0.073662743,-0.03969049,-0.054574424,0.43,247.1,0.35,22.67,7.55,235.4,130.4,132.6,10.32,0.193,0.11,236.5,-0.23,154,-1.88,8.2,0.349,30248.96
7/3/2022,14:48:08,7/3/2022 14:48,27.368,117.3108373,0.022833408,0.035566048,0.073377379,-0.037811331,-0.051990581,0.23,247.1,0.35,22.74,7.58,235.2,130.1,132.3,10.29,0.193,0.11,236.3,-0.21,154,-2.13,8.2,0.354,28139.52
7/3/2022,14:53:08,7/3/2022 14:53,27.384,384.1847042,0.02284211,0.116476294,0.073458799,0.043017496,0.059149056,0.23,246.9,0.352,22.87,7.62,235,129.3,131.5,10.23,0.196,0.11,236.2,-0.25,154,-2,8.19,0.355,6927.36
7/3/2022,14:58:08,7/3/2022 14:58,27.432,392.8989529,0.022868235,0.119118262,0.0737036,0.045414662,0.06244516,0.21,247.3,0.352,22.84,7.61,235,128.2,130.4,10.12,0.195,0.11,236.2,-0.31,153,-2.16,8.19,0.355,28088.32
7/3/2022,15:03:08,7/3/2022 15:03,27.44,147.1476671,0.022872592,0.044611914,0.073744479,-0.029132565,-0.040057277,0.21,247.5,0.352,22.75,7.58,234.8,129,131.2,10.17,0.195,0.11,236.1,-0.24,153,-2.22,8.19,0.354,25487.36
7/3/2022,15:08:08,7/3/2022 15:08,27.459,404.4548045,0.022882944,0.12262174,0.073841658,0.048780081,0.067072612,0.22,247.7,0.353,22.79,7.6,234.6,129.8,132,10.22,0.196,0.11,235.9,-0.26,153,-2.08,8.2,0.355,9118.72
7/3/2022,15:13:08,7/3/2022 15:13,27.461,308.7875088,0.022884034,0.093617534,0.073851895,0.019765639,0.027177754,0.25,247.2,0.352,22.91,7.63,234.4,128.1,130.3,10.1,0.196,0.11,235.6,-0.23,153,-2.23,8.19,0.354,7815.68
7/3/2022,15:18:08,7/3/2022 15:18,27.431,116.979317,0.02286769,0.035465538,0.073698491,-0.038232953,-0.05257031,0.19,246.9,0.352,22.92,7.64,234.2,127.2,129.3,10.03,0.195,0.11,235.5,-0.23,153,-2.21,8.18,0.355,7037.44
7/3/2022,15:23:08,7/3/2022 15:23,27.372,87.73448773,0.022835583,0.026599154,0.073397726,-0.046798572,-0.064348037,0.26,246.5,0.351,23.15,7.72,234.1,126.9,129,10.02,0.194,0.11,235.3,-0.27,153,-1.92,8.18,0.354,8069.12
7/3/2022,15:28:08,7/3/2022 15:28,27.305,91.76009176,0.022799177,0.027819628,0.073057667,-0.045238039,-0.062202303,0.2,246.3,0.35,23.29,7.76,234.1,126.1,128.2,9.96,0.193,0.11,235.3,-0.28,153,-2.1,8.17,0.354,7016.96
7/3/2022,15:33:08,7/3/2022 15:33,27.274,82.76168276,0.022782352,0.025091509,0.072900859,-0.04780935,-0.065737856,0.26,245.8,0.35,23.29,7.76,233.7,125.2,127.3,9.9,0.192,0.11,234.9,-0.2,153,-1.23,8.17,0.353,6056.96
